City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
290,la'ie,21.6477,-157.9253,27.879999999999995,70,7,4.47,US,1718049457
291,klyuchi,52.2667,79.1667,18.910000000000025,86,81,4.03,RU,1718049457
292,cuajinicuilapa,16.4667,-98.4167,33.64999999999998,46,14,5.75,MX,1718049457
293,gardnerville ranchos,38.8882,-119.7413,29.70999999999998,31,0,3.09,US,1718049458
294,moranbah,-22.0016,148.0466,10.670000000000016,50,5,4.16,AU,1718049458
295,okhotsk,59.3833,143.3,7.009999999999991,81,100,1.02,RU,1718049458
296,guerrero negro,27.9769,-114.0611,21.24000000000001,57,94,6.67,MX,1718049459
297,borba,-4.3878,-59.5939,28.379999999999995,76,100,1.76,BR,1718049459
298,crucecita,-28.95,-58.9833,26.350000000000023,56,3,1.75,AR,1718049459
299,acarau,-2.8856,-40.12,27.230000000000018,79,51,5.6,BR,1718049459
300,bereznik,62.8551,42.7072,11.25,94,100,2.19,RU,1718049460
301,bikenibeu village,1.3673,173.1241,27.879999999999995,89,40,1.54,KI,1718049460
302,mahanje,-9.9333,35.3333,15.620000000000005,76,75,1.45,TZ,1718049461
303,anna regina,7.2644,-58.5077,28.610000000000014,74,100,4.01,GY,1718049461
304,al mijlad,11.0333,27.7333,33.170000000000016,39,37,0.91,SD,1718049461
305,ciudad lazaro cardenas,17.9583,-102.2,29.089999999999975,63,87,6.91,MX,1718049182
306,sumbawa besar,-8.5,117.4333,22.50999999999999,92,46,1.24,ID,1718049462
307,arboletes,8.8505,-76.4269,29.29000000000002,76,98,3.16,CO,1718049462
308,yeppoon,-23.1333,150.7333,10.600000000000023,54,0,2.23,AU,1718049463
309,wuhai,39.6647,106.8122,24.180000000000007,29,60,0.71,CN,1718049463
310,sao joao da barra,-21.6403,-41.0511,30.94999999999999,74,71,4.85,BR,1718049214
311,sorong,-0.8833,131.25,25.25999999999999,90,100,2.3,ID,1718049463
312,georgetown,5.4112,100.3354,27.870000000000005,83,20,0.51,MY,1718049464
313,happy valley-goose bay,53.3168,-60.3315,19.069999999999993,55,20,6.17,CA,1718049464
314,constantia,44.1833,28.65,22.50999999999999,75,42,7.75,RO,1718049369
315,baturaja,-4.1333,104.1667,23.189999999999998,98,55,1.11,ID,1718049465
316,puerto armuelles,8.2833,-82.8667,28.889999999999986,72,98,1.79,PA,1718049465
317,labrador city,52.9463,-66.9114,19.850000000000023,56,75,11.62,CA,1718049465
318,sabang,5.8933,95.3214,29.430000000000007,76,100,7.65,ID,1718049466
319,lubang,13.8584,120.124,29.579999999999984,72,14,1.72,PH,1718049466
320,gebeit,21.0667,36.3167,31.779999999999973,28,0,1.08,SD,1718049466
321,puerto ayacucho,5.6639,-67.6236,26.189999999999998,84,100,1.59,VE,1718049466
322,marataizes,-21.0433,-40.8244,23.779999999999973,78,99,5.09,BR,1718049467
323,tamanrasset,22.785,5.5228,32.85000000000002,7,40,4.63,DZ,1718049467
324,victorica,-36.2151,-65.4359,17.54000000000002,29,100,8.26,AR,1718049467
325,balod,20.73,81.2047,31.730000000000018,48,81,4.24,IN,1718049468
326,rakops,-21.0167,24.3333,12.29000000000002,41,3,3.47,BW,1718049468
327,betio village,1.358,172.9211,27.920000000000016,77,59,3.89,KI,1718049468
328,levuka,50.1834,-105.4011,11.800000000000011,94,100,9.77,CA,1718049468
329,mount gambier,-37.8333,140.7667,15.269999999999982,61,100,6.7,AU,1718049469
330,malkapur,20.8833,76.2,33.05000000000001,46,98,4.62,IN,1718049469
331,barmer,25.75,71.3833,32.54000000000002,46,0,8.18,IN,1718049469
332,aripuana,-9.1667,-60.6333,35.22000000000003,30,38,1.02,BR,1718049295
333,long beach,33.767,-118.1892,27.110000000000014,74,100,4.02,US,1718049304
334,chita,52.0333,113.55,9.839999999999975,100,40,2.0,RU,1718049276
335,athol,42.5959,-72.2268,22.75999999999999,60,97,5.66,US,1718049471
336,okha,53.5739,142.9478,6.149999999999977,95,100,4.02,RU,1718049471
337,antsiranana,-12.2787,49.2917,21.850000000000023,81,0,2.69,MG,1718049471
338,wenchang,30.904,118.4887,20.579999999999984,96,17,0.49,CN,1718049471
339,qui nhon,13.7667,109.2333,26.70999999999998,74,100,1.82,VN,1718049472
340,solnechnyy,50.7214,136.6319,6.029999999999973,95,100,3.92,RU,1718049472
341,turpan,42.9333,89.1667,33.30000000000001,18,98,0.73,CN,1718049472
342,alice springs,-23.7,133.8833,6.649999999999977,87,0,3.09,AU,1718049473
343,weno,7.4515,151.8468,27.870000000000005,89,75,3.09,FM,1718049473
344,al mahallah al kubra,30.9745,31.165,22.74000000000001,78,0,2.39,EG,1718049473
345,champerico,14.3,-91.9167,33.19999999999999,73,66,4.53,GT,1718049473
346,khandyga,62.6667,135.6,12.759999999999991,70,42,0.61,RU,1718049474
347,luderitz,-26.6481,15.1594,19.70999999999998,48,63,2.19,NA,1718049474
348,fujin,47.26,132.0322,15.100000000000023,90,100,1.32,CN,1718049474
349,ocos,14.5094,-92.1933,29.0,75,94,3.36,GT,1718049475
350,dien bien phu,21.3833,103.0167,23.319999999999993,100,100,0.23,VN,1718049475
351,puerto aysen,-45.4,-72.7,5.480000000000018,100,100,1.35,CL,1718049475
352,callao,-12.0667,-77.15,20.060000000000002,64,75,4.63,PE,1718049465
353,tutong,4.8,114.65,24.94999999999999,91,100,1.75,BN,1718049476
354,uliastay,47.7417,96.8444,11.120000000000005,68,12,2.08,MN,1718049476
355,archangelos,36.2149,28.1149,23.95999999999998,46,0,2.79,GR,1718049477
356,ouarzazat,30.9189,-6.8934,28.060000000000002,21,40,3.6,MA,1718049477
357,puerto madero,14.7208,-92.4215,29.00999999999999,84,40,0.0,MX,1718049477
358,guiratinga,-16.3494,-53.7583,30.75,26,0,1.73,BR,1718049478
359,pigcawayan,7.2772,124.4256,23.610000000000014,96,100,0.5,PH,1718049478
360,wewak,-3.5534,143.6268,26.319999999999993,87,100,1.75,PG,1718049479
361,arteche,12.2645,125.4048,25.930000000000007,90,100,1.18,PH,1718049479
362,brookings,44.3114,-96.7984,25.0,41,8,3.41,US,1718049479
363,redencao,-4.2258,-38.7306,25.79000000000002,82,12,2.05,BR,1718049479
364,viqueque,-8.8673,126.3658,22.730000000000018,84,88,0.94,TL,1718049480
365,puerto carreno,6.189,-67.4859,29.889999999999986,66,20,1.54,CO,1718049480
366,al qitena,14.8648,32.3668,33.25,42,24,6.09,SD,1718049480
367,nova vicosa,-17.8919,-39.3719,24.24000000000001,72,34,2.53,BR,1718049481
368,ji'an,27.1172,114.9793,23.720000000000027,98,95,2.06,CN,1718049481
369,staritsa,56.5075,34.9354,16.329999999999984,97,100,2.45,RU,1718049481
370,wellington,-41.2866,174.7756,11.70999999999998,87,16,6.69,NZ,1718049183
371,paita,-5.0892,-81.1144,20.95999999999998,73,21,7.19,PE,1718049482
372,vuktyl,63.8567,57.3094,8.819999999999993,80,4,1.85,RU,1718049482
373,khanty-mansiysk,61.0042,69.0019,13.95999999999998,62,0,0.0,RU,1718049483
374,kaa-khem,51.6833,94.7333,16.24000000000001,57,18,2.49,RU,1718049483
375,saint-pierre,-21.3393,55.4781,21.720000000000027,78,0,4.12,RE,1718049387
376,boguchany,58.3814,97.4531,12.04000000000002,84,100,0.89,RU,1718049484
377,chibougamau,49.9168,-74.3659,10.689999999999998,87,100,4.63,CA,1718049484
378,kavaratti,10.5669,72.642,28.629999999999995,83,100,6.48,IN,1718049484
379,antofagasta,-23.65,-70.4,17.5,79,4,2.03,CL,1718049363
380,gorom-gorom,14.4439,-0.2361,34.27999999999997,35,75,5.14,BF,1718049485
381,ardestan,33.3761,52.3694,29.129999999999995,21,100,5.21,IR,1718049485
382,lompoc,34.6391,-120.4579,27.50999999999999,76,20,4.12,US,1718049486
383,piti village,13.4626,144.6933,27.930000000000007,92,20,0.0,GU,1718049486
384,aginskoye,51.1,114.53,10.670000000000016,89,59,2.04,RU,1718049486
385,eldorado at santa fe,35.5264,-105.9347,17.339999999999975,82,100,5.14,US,1718049487
386,new norfolk,-42.7826,147.0587,12.620000000000005,85,100,3.98,AU,1718049487
387,kismayo,-0.3582,42.5454,25.74000000000001,80,8,7.89,SO,1718049487
388,cidreira,-30.1811,-50.2056,17.730000000000018,91,41,4.23,BR,1718049488
389,gamba,-2.65,10.0,22.819999999999993,91,13,3.05,GA,1718049488
390,yen vinh,18.6667,105.6667,26.19999999999999,82,100,1.44,VN,1718049488
391,zaragoza,41.6561,-0.8773,19.910000000000025,50,0,7.72,ES,1718049489
392,east london,-33.0153,27.9116,16.980000000000018,55,0,3.29,ZA,1718049489
393,iskateley,67.6803,53.1512,3.240000000000009,88,0,3.58,RU,1718049489
394,jingzhou,30.3503,112.1903,22.5,91,12,1.89,CN,1718049490
395,duba,27.3513,35.6901,29.889999999999986,44,0,2.0,SA,1718049490
396,glostrup,55.6667,12.4,13.810000000000002,70,40,4.12,DK,1718049491
397,al qadarif,14.0349,35.3834,25.30000000000001,70,100,9.31,SD,1718049491
398,andergrove,-21.0833,149.1833,10.810000000000002,57,2,4.11,AU,1718049491
399,gbarnga,6.9956,-9.4722,22.870000000000005,98,100,2.32,LR,1718049492
400,alo,7.4178,6.7371,25.519999999999982,90,39,1.87,NG,1718049492
401,muynoq,43.7683,59.0214,27.54000000000002,36,68,4.32,UZ,1718049492
402,nova xavantina,-14.6667,-52.35,30.05000000000001,38,90,1.55,BR,1718049441
403,illapel,-31.6308,-71.1653,14.779999999999973,59,100,2.66,CL,1718049346
404,tezu,27.9167,96.1667,25.660000000000025,80,61,1.53,IN,1718049493
405,igarka,67.4667,86.5833,7.689999999999998,92,73,2.68,RU,1718049493
406,vilyuysk,63.7553,121.6247,13.230000000000018,57,43,1.79,RU,1718049494
407,shache,38.4167,77.2406,23.410000000000025,30,52,2.36,CN,1718049494
408,roma,43.2128,-75.4557,14.870000000000005,81,100,6.17,US,1718049495
409,mahibadhoo,3.7833,72.9667,28.579999999999984,77,61,6.7,MV,1718049495
410,ocean city,39.2776,-74.5746,27.04000000000002,45,2,4.02,US,1718049495
411,yanykurgan,43.915,67.2481,27.329999999999984,27,11,4.15,KZ,1718049495
412,sao jose de ribamar,-2.5619,-44.0542,25.110000000000014,76,54,2.1,BR,1718049496
413,todos santos,23.45,-110.2167,38.95999999999998,58,21,3.51,MX,1718049496
414,guadalupe,25.6833,-100.25,37.420000000000016,34,0,8.94,MX,1718048940
415,orchard mesa,39.043,-108.5523,33.29000000000002,18,0,5.66,US,1718049497
416,wanlaweyn,2.6185,44.8938,24.399999999999977,82,100,6.35,SO,1718049497
417,puerto santa,-8.9906,-78.6456,20.029999999999973,75,49,5.53,PE,1718049497
418,camayenne,9.535,-13.6878,28.94999999999999,74,75,2.06,GN,1718049498
419,fukuecho,32.6881,128.8419,20.44999999999999,85,100,0.53,JP,1718049498
420,laojunmiao,39.8333,97.7333,18.170000000000016,30,47,4.75,CN,1718049498
421,ola,59.5833,151.2833,7.759999999999991,78,100,2.2,RU,1718049499
422,neuhaus,49.144,15.003,15.620000000000005,82,5,1.85,CZ,1718049499
423,vershino-darasunskiy,52.35,115.5167,6.860000000000014,78,88,1.73,RU,1718049499
424,christchurch,-43.5333,172.6333,8.180000000000007,84,75,6.69,NZ,1718049436
425,klaksvik,62.2266,-6.589,5.410000000000025,77,100,10.58,FO,1718049500
426,quellon,-43.1167,-73.6167,10.839999999999975,92,100,9.37,CL,1718049326
427,kaoma,-14.7833,24.8,15.620000000000005,49,6,4.33,ZM,1718049500
428,lebanon,36.2081,-86.2911,28.879999999999995,42,75,6.17,US,1718049370
429,bel ombre,-4.6167,55.4167,27.810000000000002,83,40,3.6,SC,1718049501
430,korhogo,9.45,-5.6333,28.160000000000025,60,17,1.29,CI,1718049501
431,paradip garh,20.3167,86.6167,28.939999999999998,81,99,7.77,IN,1718049501
432,livingston,55.9029,-3.5226,10.610000000000014,65,75,2.57,GB,1718049502
433,ebon,4.582,168.6964,29.0,78,53,6.68,MH,1718049502
434,mizdah,31.4451,12.9801,34.170000000000016,15,46,4.05,LY,1718049503
435,lautoka,-17.6167,177.4667,18.819999999999993,88,20,2.57,FJ,1718049503
436,tromso,69.6496,18.957,13.910000000000025,62,0,6.17,NO,1718049503
437,male,4.1748,73.5089,29.870000000000005,79,75,5.14,MV,1718049504
438,touros,-5.1989,-35.4608,26.20999999999998,77,19,7.14,BR,1718049504
439,ta`u,-14.2336,-169.5144,26.80000000000001,77,53,9.33,AS,1718049504
440,taroa,8.7058,171.2275,28.379999999999995,80,30,9.02,MH,1718049504
441,kurchatov,51.6601,35.6521,21.129999999999995,85,61,3.48,RU,1718049505
442,severobaykal'sk,55.65,109.3167,7.399999999999977,91,88,0.84,RU,1718049505
443,ulladulla,-35.35,150.4667,10.620000000000005,54,100,5.1,AU,1718049505
444,xichang,27.8964,102.2634,19.980000000000018,87,87,1.09,CN,1718049506
445,warrnambool,-38.3833,142.4833,13.930000000000007,77,100,10.71,AU,1718049506
446,sikonge,-5.6333,32.7667,18.00999999999999,57,7,2.47,TZ,1718049506
447,santana,-0.0583,-51.1817,31.0,66,40,3.6,BR,1718049507
448,howard springs,-12.497,131.047,19.850000000000023,83,98,3.28,AU,1718049507
449,piacabucu,-10.4056,-36.4344,24.99000000000001,75,100,3.66,BR,1718049507
450,laboulaye,-34.1266,-63.3912,18.930000000000007,32,100,3.8,AR,1718049508
451,esquel,-42.9,-71.3167,5.550000000000011,93,99,1.46,AR,1718049453
452,kone,-21.0595,164.8658,21.329999999999984,88,73,0.7,NC,1718049508
453,makassar,-5.14,119.4221,22.930000000000007,100,20,0.51,ID,1718049509
454,novomykolayivka,47.9781,35.9102,22.029999999999973,53,6,5.03,UA,1718049509
455,vanino,49.0869,140.2543,12.079999999999984,98,99,0.43,RU,1718049509
456,hami,42.8,93.45,27.269999999999982,21,3,4.64,CN,1718049510
457,namibe,-15.1961,12.1522,19.49000000000001,89,28,3.69,AO,1718049510
458,beloyarskiy,63.7119,66.6722,12.680000000000007,94,67,1.79,RU,1718049365
459,papao,-17.75,-149.55,24.720000000000027,90,98,7.69,PF,1718049510
460,mejit,10.2753,170.8646,28.329999999999984,79,73,8.34,MH,1718049511
461,talcahuano,-36.7167,-73.1167,13.720000000000027,82,100,12.35,CL,1718049350
462,novyy urengoy,66.0833,76.6333,13.240000000000009,61,100,5.05,RU,1718049323
463,kars,40.602,43.095,8.490000000000009,88,100,1.3,TR,1718049512
464,mukalla,14.5425,49.1242,31.30000000000001,63,3,2.77,YE,1718049512
465,shitanjing,39.2342,106.3439,22.29000000000002,27,78,1.45,CN,1718049513
466,zeya,53.75,127.2667,9.610000000000014,81,100,2.31,RU,1718049430
467,saimbeyli,37.9863,36.0906,11.699999999999989,60,0,3.8,TR,1718049513
468,nenjiang,49.1833,125.2167,14.149999999999977,93,100,1.97,CN,1718049514
469,toliara,-23.35,43.6667,19.889999999999986,66,0,8.19,MG,1718049514
470,siyabuswa,-25.1132,29.0445,9.449999999999989,43,0,1.77,ZA,1718049514
471,flying fish cove,-10.4217,105.6791,25.720000000000027,94,100,5.14,CX,1718049514
472,dakhla,23.6848,-15.958,21.910000000000025,73,6,10.8,EH,1718049515
473,dauphin,51.1494,-100.0502,17.980000000000018,52,40,5.66,CA,1718049515
474,culiacan,24.7994,-107.3897,40.43000000000001,22,1,5.62,MX,1718049291
475,sainte-marie,-20.8968,55.5496,22.970000000000027,84,75,7.72,RE,1718049516
476,salalah,17.0151,54.0924,28.94999999999999,84,100,3.42,OM,1718049516
477,wau,7.7029,27.9953,25.110000000000014,68,9,2.18,SS,1718049516
478,la sarre,48.8002,-79.1996,14.949999999999989,44,1,6.63,CA,1718049255
479,popondetta,-8.7537,148.2534,22.970000000000027,95,87,1.23,PG,1718049517
480,kattivakkam,13.2167,80.3167,29.399999999999977,79,100,5.02,IN,1718049517
481,nizhnesortymskiy,62.4397,71.7603,15.920000000000016,64,100,3.21,RU,1718049517
482,mwandiga,-4.83,29.6581,21.560000000000002,73,20,0.0,TZ,1718049518
483,lovington,32.944,-103.3485,28.810000000000002,41,3,0.45,US,1718049518
484,cidade velha,14.9167,-23.6167,25.160000000000025,65,20,8.75,CV,1718049519
485,akureyri,65.6835,-18.0878,6.860000000000014,76,0,6.69,IS,1718049519
486,dubbo,-32.25,148.6167,2.9700000000000273,100,12,2.57,AU,1718049519
487,keelung,25.1283,121.7419,28.839999999999975,89,49,1.33,TW,1718049444
488,watford city,47.8022,-103.2832,13.319999999999993,100,100,5.14,US,1718049520
489,kuta,-8.7233,115.1723,25.870000000000005,94,75,5.36,ID,1718049411
490,koster,-25.863,26.8976,5.269999999999982,49,2,1.34,ZA,1718049520
491,hochfeld,53.8932,9.3739,12.370000000000005,92,100,2.1,DE,1718049521
492,zboriv,49.6648,25.141,15.399999999999977,96,65,1.48,UA,1718049521
493,muli,2.9167,73.5667,28.339999999999975,77,90,6.29,MV,1718049521
494,nguigmi,14.2495,13.1092,29.160000000000025,62,10,5.84,NE,1718049522
495,baiyin,36.5583,104.2081,19.379999999999995,28,93,3.14,CN,1718049522
496,superior,46.7208,-92.1041,22.649999999999977,40,0,2.57,US,1718049302
497,yelizovo,53.1873,158.3805,11.45999999999998,82,0,2.0,RU,1718049522
498,jicin,50.4372,15.3516,16.730000000000018,76,6,0.4,CZ,1718049523
499,mendoza,-32.8908,-68.8272,17.639999999999986,36,0,3.09,AR,1718049237
500,uyuni,-20.4597,-66.825,9.319999999999993,21,64,3.42,BO,1718049523
501,yalta,44.5,34.1667,22.350000000000023,57,8,1.43,UA,1718049524
502,isetskoye,56.4858,65.3226,13.110000000000014,93,8,2.25,RU,1718049524
503,banlung,13.7468,107.0045,21.79000000000002,99,100,0.56,KH,1718049524
504,preobrazheniye,42.9019,133.9064,14.829999999999984,85,73,2.49,RU,1718049525
505,changping,40.2186,116.2197,19.69999999999999,61,0,2.97,CN,1718049525
506,katabu,-4.9333,122.5167,23.110000000000014,93,75,1.53,ID,1718049525
507,plouzane,48.3833,-4.6167,13.079999999999984,67,75,5.14,FR,1718049525
508,banda aceh,5.5577,95.3222,28.089999999999975,78,100,5.06,ID,1718049526
509,brandon,27.9378,-82.2859,36.19,58,40,3.6,US,1718049521
510,mount isa,-20.7333,139.5,5.769999999999982,87,0,1.54,AU,1718049526
511,duong dong,10.2167,103.9667,25.899999999999977,94,40,5.14,VN,1718049527
512,prince george,53.9166,-122.753,18.589999999999975,43,100,6.17,CA,1718049527
513,inayauan,9.9005,122.434,27.75999999999999,80,100,1.99,PH,1718049527
514,nema,57.5067,50.5011,17.5,76,99,1.86,RU,1718049528
515,pensilvania,40.2724,-76.9057,23.54000000000002,53,75,3.09,US,1718049291
516,fort st. john,56.2499,-120.8529,17.839999999999975,52,75,2.06,CA,1718049476
517,sao vicente,-23.9631,-46.3919,31.0,41,0,1.03,BR,1718049529
518,kassala,15.451,36.4,27.360000000000014,64,100,10.17,SD,1718049529
519,noumea,-22.2763,166.4572,23.79000000000002,99,58,1.9,NC,1718049529
520,kibaya,-5.3,36.5667,12.800000000000011,78,40,3.09,TZ,1718049529
521,yarmouth,41.7057,-70.2286,24.420000000000016,62,20,7.2,US,1718049530
522,makoua,0.0069,15.6333,24.45999999999998,79,86,1.59,CG,1718049530
523,lagrange,33.0393,-85.0313,30.189999999999998,28,0,1.54,US,1718049530
524,wynyard,-41.0,145.7167,12.980000000000018,94,100,11.86,AU,1718049531
525,nianzishan,47.5167,122.8833,15.009999999999991,89,95,3.85,CN,1718049531
526,mili,6.0815,171.735,28.55000000000001,79,95,8.14,MH,1718049531
527,allariz,42.1904,-7.8018,15.360000000000014,73,0,2.02,ES,1718049531
528,brigantine,39.4101,-74.3646,26.579999999999984,48,6,1.34,US,1718049232
529,palikir - national government center,6.9248,158.1611,25.310000000000002,100,100,1.03,FM,1718049532
530,viedma,-40.8135,-62.9967,14.529999999999973,41,100,2.01,AR,1718049496
531,huanggang,23.677,116.9996,25.839999999999975,94,100,1.39,CN,1718049533
532,bechar,31.6167,-2.2167,34.079999999999984,13,13,2.06,DZ,1718049533
533,ponta delgada,37.7333,-25.6667,20.30000000000001,64,75,2.57,PT,1718049533
534,kidal,18.4411,1.4078,38.170000000000016,15,21,3.28,ML,1718049534
535,nobres,-14.7203,-56.3275,33.31999999999999,29,2,0.99,BR,1718049534
536,sao geraldo do araguaia,-6.4006,-48.555,31.55000000000001,55,92,0.38,BR,1718049534
537,saint-francois,46.4154,3.9054,17.589999999999975,63,0,4.12,FR,1718049534
538,lerwick,60.1545,-1.1494,9.899999999999977,83,100,9.31,GB,1718049535
539,majene,-3.5403,118.9707,24.639999999999986,91,55,3.23,ID,1718049535
540,dudinka,69.4058,86.1778,6.389999999999986,86,83,3.13,RU,1718049535
541,ghadamis,30.1337,9.5007,38.27999999999997,10,21,4.19,LY,1718049536
542,vyazemskiy,47.5378,134.7525,14.149999999999977,95,100,2.51,RU,1718049536
543,bodo,67.28,14.405,12.0,92,75,4.63,NO,1718049536
544,arraial do cabo,-22.9661,-42.0278,29.819999999999993,39,0,1.54,BR,1718049537
545,cedral,23.8,-100.7333,31.74000000000001,18,25,4.93,MX,1718049537
546,port angeles,48.1181,-123.4307,17.99000000000001,71,0,4.63,US,1718049537
547,labytnangi,66.6572,66.4183,8.439999999999998,88,76,2.43,RU,1718049538
548,rizhao,35.4275,119.4553,22.980000000000018,56,87,3.59,CN,1718049538
549,jiangyou,31.7667,104.7167,22.45999999999998,72,100,0.7,CN,1718049538
550,grand falls-windsor,48.9332,-55.6649,16.29000000000002,92,100,0.89,CA,1718049539
551,mlimba,-8.8,35.8167,20.600000000000023,65,25,1.88,TZ,1718049539
552,starachowice,51.0374,21.0713,18.04000000000002,94,100,2.06,PL,1718049539
553,gisborne,-38.6533,178.0042,11.95999999999998,90,100,2.75,NZ,1718049294
554,lampang,18.3333,99.5,23.649999999999977,98,100,0.68,TH,1718049540
555,puerto del carmen,28.9231,-13.6658,21.629999999999995,68,20,6.69,ES,1718049540
556,tamandare,-8.7597,-35.1047,25.430000000000007,73,35,4.19,BR,1718049540
557,eravur town,7.7782,81.6038,27.339999999999975,72,100,3.65,LK,1718049541
558,porto velho,-8.7619,-63.9039,32.93000000000001,43,20,2.57,BR,1718049344
559,ulsteinvik,62.3432,5.8487,12.54000000000002,85,100,2.24,NO,1718049541
560,nantucket,41.2835,-70.0995,21.95999999999998,74,0,6.69,US,1718049459
561,malanje,-9.5402,16.341,17.399999999999977,39,88,1.6,AO,1718049542
562,ampanihy,-24.7,44.75,16.689999999999998,76,0,7.01,MG,1718049542
563,general toshevo,43.7,28.0333,21.80000000000001,82,42,3.58,BG,1718049543
564,meadow lake,34.8014,-106.5436,19.04000000000002,70,100,2.37,US,1718049543
565,kuybyshev,55.4475,78.3218,15.009999999999991,97,100,6.31,RU,1718049543
566,kisangani,0.5167,25.2,22.79000000000002,70,45,0.68,CD,1718049543
567,villa gesell,-37.2639,-56.973,12.70999999999998,80,97,3.84,AR,1718049509
568,zaio,34.9428,-2.7329,23.80000000000001,45,68,3.24,MA,1718049544
569,kodungallur,10.2167,76.2167,25.899999999999977,92,100,0.8,IN,1718049544
570,sao jose de piranhas,-7.1206,-38.5019,32.01999999999998,31,14,3.14,BR,1718049545
571,conduaga,8.862,117.4893,26.360000000000014,87,100,1.24,PH,1718049545
572,omidiyeh,30.7597,49.705,35.829999999999984,24,75,1.03,IR,1718049545
573,margate,51.3813,1.3862,13.620000000000005,67,10,2.68,GB,1718049545
574,tvoroyri,61.5556,-6.8111,6.800000000000011,72,100,8.53,FO,1718049546
575,hankasalmi,62.3833,26.4333,12.629999999999995,76,20,2.78,FI,1718049546
576,tindouf,27.6711,-8.1474,29.149999999999977,24,0,10.29,DZ,1718049547
577,urla,38.3229,26.764,27.120000000000005,45,42,0.95,TR,1718049547
578,jianshui,23.6363,102.8264,19.810000000000002,98,95,1.65,CN,1718049547
579,port augusta,-32.5,137.7667,13.370000000000005,46,5,6.62,AU,1718049485
580,san clemente del tuyu,-36.3569,-56.7235,12.110000000000014,75,79,3.39,AR,1718049493
581,cabimas,10.3883,-71.4399,30.350000000000023,71,39,4.23,VE,1718049548
582,anar darah,32.7587,61.654,29.439999999999998,15,0,3.92,AF,1718049549
